action,step,loss,lr,grad_norm,cuda_max_memory_allocated_mb,cuda_max_memory_reserved_mb
REMOVE,59,0.0014481379184871912,0.0001,0.003882338060066104,60681.4775390625,61642.0
REMOVE,60,0.0006408229819498956,0.0001,0.0010920197237282991,60681.4775390625,61642.0
REMOVE,61,0.0008389792637899518,0.0001,0.005922167096287012,60681.4775390625,61642.0
REMOVE,62,0.0013390156673267484,0.0001,0.0039557660929858685,60681.4775390625,61642.0
REMOVE,63,0.003172714728862047,0.0001,0.015352174639701843,60681.4775390625,61642.0
REMOVE,64,0.0034589197020977736,0.0001,0.006668899208307266,60682.0986328125,61642.0
REMOVE,65,0.0039813825860619545,0.0001,0.016376322135329247,60682.0986328125,61642.0
REMOVE,66,0.0026503612753003836,0.0001,0.004093625117093325,60682.0986328125,61642.0
REMOVE,67,0.00114640558604151,0.0001,0.0025657867081463337,60682.0986328125,61642.0
REMOVE,68,0.004053318407386541,0.0001,0.01212566439062357,60682.0986328125,61642.0
REMOVE,69,0.0032908504363149405,0.0001,0.012841472402215004,60682.0986328125,61642.0
REMOVE,70,0.002347951754927635,0.0001,0.003739364678040147,60682.0986328125,61642.0
REMOVE,71,0.0014611993683502078,0.0001,0.00643133046105504,60681.4775390625,61642.0
REMOVE,72,0.003947188146412373,0.0001,0.009816024452447891,60681.4775390625,61642.0
REMOVE,73,0.0027064508758485317,0.0001,0.008653753437101841,60681.4775390625,61642.0
REMOVE,74,0.0025265540461987257,0.0001,0.01797463558614254,60681.4775390625,61642.0
REMOVE,75,0.000597687263507396,0.0001,0.0026643797755241394,60681.4775390625,61642.0
REMOVE,76,0.0018237045733258128,0.0001,0.011554316617548466,60681.4775390625,61642.0
REMOVE,77,0.0025166694540530443,0.0001,0.007790267467498779,60681.4775390625,61642.0
REMOVE,78,0.000587094749789685,0.0001,0.0032939829397946596,60681.4775390625,61642.0
REMOVE,79,0.0005294483853504062,0.0001,0.0017379518831148744,60682.0986328125,61642.0
REMOVE,80,0.0005042422562837601,0.0001,0.0022647243458777666,60682.0986328125,61642.0
REMOVE,81,0.0030139123555272818,0.0001,0.006447304040193558,60680.8564453125,61642.0
REMOVE,82,0.0026200213469564915,0.0001,0.014196425676345825,60680.8564453125,61642.0
REMOVE,83,0.0027509776409715414,0.0001,0.0014875560300424695,60681.4775390625,61642.0
REMOVE,84,0.003472855081781745,0.0001,0.007454249542206526,60681.4775390625,61642.0
REMOVE,85,0.007476269267499447,0.0001,0.0289644505828619,60681.4775390625,61642.0
REMOVE,86,0.0017099600518122315,0.0001,0.014415684156119823,60681.4775390625,61642.0
REMOVE,87,0.00133323366753757,0.0001,0.002855285070836544,60681.4775390625,61642.0
REMOVE,88,0.0033218576572835445,0.0001,0.005782876163721085,60681.4775390625,61642.0
REMOVE,89,0.0008216824498958886,0.0001,0.006346588488668203,60681.4775390625,61642.0
REMOVE,90,0.004452432971447706,0.0001,0.015827011317014694,60682.0986328125,61642.0
REMOVE,91,0.0004864984657615423,0.0001,0.0006092353723943233,60681.4775390625,61642.0
REMOVE,92,0.002879757434129715,0.0001,0.005987589247524738,60681.4775390625,61642.0
REMOVE,93,0.0008300865301862359,0.0001,0.002700306475162506,60681.4775390625,61642.0
REMOVE,94,0.0010911176213994622,0.0001,0.0046605863608419895,60682.0986328125,61642.0
REMOVE,95,0.0020342892967164516,0.0001,0.0194181427359581,60682.0986328125,61642.0
REMOVE,96,0.0023933113552629948,0.0001,0.011781003326177597,60682.0986328125,61642.0
REMOVE,97,0.0005084532895125449,0.0001,0.0009118393063545227,60682.0986328125,61642.0
REMOVE,98,0.0005230049137026072,0.0001,0.0018002830911427736,60682.0986328125,61642.0
REMOVE,99,0.0017489849124103785,0.0001,0.009267072193324566,60682.0986328125,61642.0
REMOVE,100,0.00047748268116265535,0.0001,0.0013642164412885904,60682.0986328125,61642.0
REMOVE,101,0.000546162948012352,0.0001,0.001647536875680089,60681.4775390625,61642.0
REMOVE,102,0.002789693186059594,0.0001,0.00709927873685956,60681.4775390625,61642.0
REMOVE,103,0.0024584915954619646,0.0001,0.01899571344256401,60682.0986328125,61642.0
REMOVE,104,0.0043431841768324375,0.0001,0.009590759873390198,60682.0986328125,61642.0
REMOVE,105,0.0021553433034569025,0.0001,0.0243050716817379,60682.0986328125,61642.0
REMOVE,106,0.0013500669738277793,0.0001,0.004662453196942806,60682.0986328125,61642.0
REMOVE,107,0.0005952702485956252,0.0001,0.002190008293837309,60682.0986328125,61642.0
REMOVE,108,0.0015920537989586592,0.0001,0.005373274441808462,60682.0986328125,61642.0
REMOVE,109,0.0013150081504136324,0.0001,0.0036038896068930626,60682.0986328125,61642.0
REMOVE,110,0.0012833717046305537,0.0001,0.002872351324185729,60682.0986328125,61642.0
REMOVE,111,0.0008372451411560178,0.0001,0.006711168680340052,60680.8564453125,61642.0
REMOVE,112,0.002039089798927307,0.0001,0.0007063126540742815,60681.4775390625,61642.0
REMOVE,113,0.0015065043698996305,0.0001,0.004427188076078892,60681.4775390625,61642.0
REMOVE,114,0.002384497784078121,0.0001,0.011714993044734001,60681.4775390625,61642.0
REMOVE,115,0.00254905316978693,0.0001,0.026335056871175766,60681.4775390625,61642.0
REMOVE,116,0.0010949629358947277,0.0001,0.0044067492708563805,60681.4775390625,61642.0
REMOVE,117,0.002589939394965768,0.0001,0.006242016330361366,60681.4775390625,61642.0
REMOVE,118,0.0005956286913715303,0.0001,0.003487881040200591,60681.4775390625,61642.0
REMOVE,119,0.0016904090298339725,0.0001,0.006036704406142235,60681.4775390625,61642.0
REMOVE,120,0.0022194674238562584,0.0001,0.007146442774683237,60681.4775390625,61642.0
REMOVE,121,0.00067801185650751,0.0001,0.003727174364030361,60681.4775390625,61642.0
REMOVE,122,0.0005765077657997608,0.0001,0.002616508398205042,60681.4775390625,61642.0
REMOVE,123,0.0012768326560035348,0.0001,0.010392483323812485,60682.0986328125,61642.0
REMOVE,124,0.0015597938327118754,0.0001,0.010531091131269932,60682.0986328125,61642.0
REMOVE,125,0.00279822014272213,0.0001,0.00438415864482522,60682.0986328125,61642.0
REMOVE,126,0.001501277438364923,0.0001,0.01821133866906166,60682.0986328125,61642.0
REMOVE,127,0.0028510771226137877,0.0001,0.02152099646627903,60682.0986328125,61642.0
REMOVE,128,0.009083351120352745,0.0001,0.008096626959741116,60682.0986328125,61642.0
REMOVE,129,0.0014267906080931425,0.0001,0.012150397524237633,60682.0986328125,61642.0
REMOVE,130,0.0031597467605024576,0.0001,0.0055264877155423164,60682.0986328125,61642.0
REMOVE,131,0.0005414732731878757,0.0001,0.0016738279955461621,60681.4775390625,61642.0
REMOVE,132,0.0006847184267826378,0.0001,0.0023966834414750338,60682.0986328125,61642.0
REMOVE,133,0.0038478490896523,0.0001,0.011289287358522415,60682.0986328125,61642.0
REMOVE,134,0.00245279842056334,0.0001,0.024549955502152443,60682.0986328125,61642.0
REMOVE,135,0.0004838156164623797,0.0001,0.0009337433730252087,60682.0986328125,61642.0
REMOVE,136,0.0005162174929864705,0.0001,0.001349849859252572,60682.0986328125,61642.0
REMOVE,137,0.0005130561767145991,0.0001,0.0007433353457599878,60682.0986328125,61642.0
REMOVE,138,0.001113486592657864,0.0001,0.0016335125546902418,60682.0986328125,61642.0
REMOVE,139,0.0011219375301152468,0.0001,0.002209535101428628,60682.0986328125,61642.0
REMOVE,140,0.0005665349308401346,0.0001,0.0008141727303154767,60682.0986328125,61642.0
REMOVE,141,0.0006864955648779869,0.0001,0.0033339299261569977,60682.0986328125,61642.0
REMOVE,142,0.002167531754821539,0.0001,0.018098382279276848,60682.0986328125,61642.0
REMOVE,143,0.002261883346363902,0.0001,0.007217702455818653,60682.0986328125,61642.0
REMOVE,144,0.0038550938479602337,0.0001,0.0027361263055354357,60682.0986328125,61642.0
REMOVE,145,0.0007357338909059763,0.0001,0.0019411443499848247,60682.0986328125,61642.0
REMOVE,146,0.0017382189398631454,0.0001,0.014589146710932255,60682.0986328125,61642.0
REMOVE,147,0.0004956090124323964,0.0001,0.0014731005067005754,60682.0986328125,61642.0
REMOVE,148,0.007924468256533146,0.0001,0.01532843429595232,60682.0986328125,61642.0
REMOVE,149,0.0004417949530761689,0.0001,0.0006018159911036491,60682.0986328125,61642.0
REMOVE,150,0.0014501757686957717,0.0001,0.006319271866232157,60682.0986328125,61642.0
REMOVE,151,0.0023338962346315384,0.0001,0.010712039656937122,60681.4775390625,61642.0
REMOVE,152,0.0005045622820034623,0.0001,0.0010792226530611515,60681.4775390625,61642.0
REMOVE,153,0.00229305075481534,0.0001,0.008593053556978703,60681.4775390625,61642.0
REMOVE,154,0.0017377028707414865,0.0001,0.01036955788731575,60682.0986328125,61642.0
REMOVE,155,0.0014237455325201154,0.0001,0.007707707118242979,60682.0986328125,61642.0
REMOVE,156,0.0007509593851864338,0.0001,0.002663235180079937,60682.0986328125,61642.0
REMOVE,157,0.003040351439267397,0.0001,0.0050696381367743015,60682.0986328125,61642.0
REMOVE,158,0.0014382197987288237,0.0001,0.003919726703315973,60682.0986328125,61642.0
REMOVE,159,0.00131061184220016,0.0001,0.003245736239477992,60682.0986328125,61642.0
REMOVE,160,0.0018058044370263815,0.0001,0.004695802461355925,60682.0986328125,61642.0
REMOVE,161,0.001845708116889,0.0001,0.007128408178687096,60681.4775390625,61642.0
REMOVE,162,0.0007420122274197638,0.0001,0.005098212976008654,60681.4775390625,61642.0
REMOVE,163,0.0014079153770580888,0.0001,0.004212502855807543,60681.4775390625,61642.0
REMOVE,164,0.0028731960337609053,0.0001,0.01211349107325077,60681.4775390625,61642.0
REMOVE,165,0.0006722776452079415,0.0001,0.0012580426409840584,60681.4775390625,61642.0
REMOVE,166,0.0027348720468580723,0.0001,0.011706613004207611,60681.4775390625,61642.0
REMOVE,167,0.0021173651330173016,0.0001,0.005927782505750656,60681.4775390625,61642.0
REMOVE,168,0.0022386969067156315,0.0001,0.008986158296465874,60681.4775390625,61642.0
REMOVE,169,0.0026009257417172194,0.0001,0.004066200461238623,60681.4775390625,61642.0
REMOVE,170,0.0008261101902462542,0.0001,0.0046064406633377075,60681.4775390625,61642.0
REMOVE,171,0.001051137805916369,0.0001,0.0027209296822547913,60682.0986328125,61642.0
REMOVE,172,0.0009778415551409125,0.0001,0.0027382581029087305,60682.0986328125,61642.0
REMOVE,173,0.0009303963161073625,0.0001,0.0017989572370424867,60682.0986328125,61642.0
REMOVE,174,0.002924724016338587,0.0001,0.008081009611487389,60682.0986328125,61642.0
REMOVE,175,0.0,0.0001,0.0,60682.0986328125,61642.0
REMOVE,176,0.0010507296537980437,0.0001,0.002399038290604949,60682.0986328125,61642.0
REMOVE,177,0.002738412469625473,0.0001,0.008713481947779655,60682.0986328125,61642.0
REMOVE,178,0.0004981907550245523,0.0001,0.0012236363254487514,60682.0986328125,61642.0
REMOVE,179,0.00044879427878186107,0.0001,0.0005268846289254725,60682.0986328125,61642.0
REMOVE,180,0.0005198465660214424,0.0001,0.0024324667174369097,60682.0986328125,61642.0
REMOVE,181,0.003428569994866848,0.0001,0.009398865513503551,60680.8564453125,61642.0
REMOVE,182,0.00143668451346457,0.0001,0.0026085327845066786,60681.4775390625,61642.0
REMOVE,183,0.002142758574336767,0.0001,0.003833785653114319,60681.4775390625,61642.0
REMOVE,184,0.0052189636044204235,0.0001,0.010652001015841961,60681.4775390625,61642.0
REMOVE,185,0.0004862415953539312,0.0001,0.0011856523342430592,60681.4775390625,61642.0
REMOVE,186,0.0005701600457541645,0.0001,0.0023361530620604753,60682.0986328125,61642.0
REMOVE,187,0.001085544005036354,0.0001,0.0050079114735126495,60682.0986328125,61642.0
REMOVE,188,0.001301937154494226,0.0001,0.00538073293864727,60682.0986328125,61642.0
REMOVE,189,0.0030837024096399546,0.0001,0.008420445956289768,60682.0986328125,61642.0
REMOVE,190,0.0011955680092796683,0.0001,0.003408294403925538,60682.0986328125,61642.0
REMOVE,191,0.0,0.0001,0.0,60681.4775390625,61642.0
REMOVE,192,0.0014852043241262436,0.0001,0.016750093549489975,60681.4775390625,61642.0
REMOVE,193,0.000555324659217149,0.0001,0.0007651727646589279,60681.4775390625,61642.0
REMOVE,194,0.0025444289203733206,0.0001,0.003889454063028097,60681.4775390625,61642.0
REMOVE,195,0.001242476631887257,0.0001,0.005632190499454737,60681.4775390625,61642.0
REMOVE,196,0.000841285742353648,0.0001,0.0029769265092909336,60681.4775390625,61642.0
REMOVE,197,0.0005732766585424542,0.0001,0.0022755800746381283,60681.4775390625,61642.0
REMOVE,198,0.0005374056636355817,0.0001,0.0009056328563019633,60681.4775390625,61642.0
REMOVE,199,0.0005650985985994339,0.0001,0.0012052720412611961,60681.4775390625,61642.0
REMOVE,200,0.0006228643469512463,0.0001,0.0013281088322401047,60682.0986328125,61642.0
REMOVE,201,0.0005509222391992807,0.0001,0.0012162013445049524,60680.8564453125,61642.0
REMOVE,202,0.0017150836065411568,0.0001,0.008751739747822285,60681.4775390625,61642.0
REMOVE,203,0.0015270255971699953,0.0001,0.008501757867634296,60681.4775390625,61642.0
REMOVE,204,0.00041871616849675775,0.0001,0.0011042444966733456,60681.4775390625,61642.0
REMOVE,205,0.0006108779343776405,0.0001,0.0029007885605096817,60681.4775390625,61642.0
REMOVE,206,0.002218168694525957,0.0001,0.012730201706290245,60681.4775390625,61642.0
REMOVE,207,0.002364575397223234,0.0001,0.004631871357560158,60681.4775390625,61642.0
REMOVE,208,0.0012943627079948783,0.0001,0.010553494095802307,60681.4775390625,61642.0
REMOVE,209,0.00057965237647295,0.0001,0.0028367892373353243,60681.4775390625,61642.0
REMOVE,210,0.0007443434442393482,0.0001,0.002752941334620118,60681.4775390625,61642.0
REMOVE,211,0.000590892625041306,0.0001,0.0035938576329499483,60680.8564453125,61642.0
REMOVE,212,0.0010682815918698907,0.0001,0.007463354617357254,60680.8564453125,61642.0
REMOVE,213,0.0008816288318485022,0.0001,0.004439044278115034,60681.4775390625,61642.0
REMOVE,214,0.0,0.0001,0.0,60681.4775390625,61642.0
REMOVE,215,0.0,0.0001,0.0,60681.4775390625,61642.0
REMOVE,216,0.001082441653124988,0.0001,0.008808950893580914,60681.4775390625,61642.0
REMOVE,217,0.005541461054235697,0.0001,0.009165944531559944,60681.4775390625,61642.0
REMOVE,218,0.0015269990544766188,0.0001,0.014420924708247185,60682.0986328125,61642.0
REMOVE,219,0.0011581334983929992,0.0001,0.004534328356385231,60682.0986328125,61642.0
REMOVE,220,0.00232759490609169,0.0001,0.004836786072701216,60682.0986328125,61642.0
REMOVE,221,0.0005614025867544115,0.0001,0.0022149872966110706,60681.4775390625,61642.0
REMOVE,222,0.0008495337096974254,0.0001,0.005313838832080364,60681.4775390625,61642.0
REMOVE,223,0.0008595717372372746,0.0001,0.0025302087888121605,60682.0986328125,61642.0
REMOVE,224,0.0004625231958925724,0.0001,0.0011229398660361767,60682.0986328125,61642.0
REMOVE,225,0.00042464566649869084,0.0001,0.000992013025097549,60682.0986328125,61642.0
REMOVE,226,0.0032163860742002726,0.0001,0.008773434907197952,60682.0986328125,61642.0
REMOVE,227,0.0021506003104150295,0.0001,0.009775531478226185,60682.0986328125,61642.0
REMOVE,228,0.0005477953236550093,0.0001,0.0011500268010422587,60682.0986328125,61642.0
REMOVE,229,0.001873631845228374,0.0001,0.007539263926446438,60682.0986328125,61642.0
REMOVE,230,0.0006444650935009122,0.0001,0.003056340618059039,60682.0986328125,61642.0
REMOVE,231,0.0004530581063590944,0.0001,0.0012039156863465905,60680.8564453125,61642.0
REMOVE,232,0.0013805878115817904,0.0001,0.008226566016674042,60681.4775390625,61642.0
REMOVE,233,0.0007837676093913615,0.0001,0.004909925162792206,60681.4775390625,61642.0
REMOVE,234,0.0011110856430605054,0.0001,0.004853540565818548,60681.4775390625,61642.0
REMOVE,235,0.0026662107557058334,0.0001,0.0044694868847727776,60681.4775390625,61642.0
REMOVE,236,0.0023240717127919197,0.0001,0.009583556093275547,60681.4775390625,61642.0
REMOVE,237,0.002836288418620825,0.0001,0.013139504007995129,60681.4775390625,61642.0
REMOVE,238,0.00044565703137777746,0.0001,0.0009361382690258324,60681.4775390625,61642.0
REMOVE,239,0.0005256677395664155,0.0001,0.0023598631378263235,60681.4775390625,61642.0
REMOVE,240,0.00408533401787281,0.0001,0.007374220993369818,60681.4775390625,61642.0
REMOVE,241,0.0005458570667542517,0.0001,0.0029533987399190664,60681.4775390625,61642.0
REMOVE,242,0.001998048508539796,0.0001,0.004348446149379015,60681.4775390625,61642.0
REMOVE,243,0.0022276907693594694,0.0001,0.0050132377073168755,60681.4775390625,61642.0
REMOVE,244,0.0003695478371810168,0.0001,0.0014396801125258207,60681.4775390625,61642.0
REMOVE,245,0.0005749139818362892,0.0001,0.0011355594033375382,60682.0986328125,61642.0
REMOVE,246,0.0006419678102247417,0.0001,0.0015170654514804482,60682.0986328125,61642.0
REMOVE,247,0.0007058168994262815,0.0001,0.0030638447497040033,60682.0986328125,61642.0
REMOVE,248,0.0014020458329468966,0.0001,0.0068811168894171715,60682.0986328125,61642.0
REMOVE,249,0.001654065097682178,0.0001,0.0022451216354966164,60682.0986328125,61642.0
REMOVE,250,0.00438949279487133,0.0001,0.014420445077121258,60682.0986328125,61642.0
REMOVE,251,0.000532386009581387,0.0001,0.004261088091880083,60681.4775390625,61642.0
REMOVE,252,0.001213077106513083,0.0001,0.0171828493475914,60681.4775390625,61642.0
REMOVE,253,0.0004294152604416013,0.0001,0.0009998386958613992,60681.4775390625,61642.0
REMOVE,254,0.0006259921938180923,0.0001,0.0027790486346930265,60681.4775390625,61642.0
REMOVE,255,0.0020855760667473078,0.0001,0.007094983011484146,60681.4775390625,61642.0
REMOVE,256,0.0023024429101496935,0.0001,0.0067907897755503654,60681.4775390625,61642.0
REMOVE,257,0.001364424591884017,0.0001,0.008932037279009819,60681.4775390625,61642.0
REMOVE,258,0.0024249872658401728,0.0001,0.012810739688575268,60681.4775390625,61642.0
REMOVE,259,0.0004920513019897044,0.0001,0.0011290687834843993,60681.4775390625,61642.0
REMOVE,260,0.0015906983753666282,0.0001,0.012898983433842659,60681.4775390625,61642.0
REMOVE,261,0.001018240349367261,0.0001,0.0070637296885252,60681.4775390625,61642.0
REMOVE,262,0.0015220303321257234,0.0001,0.00615943456068635,60681.4775390625,61642.0
REMOVE,263,0.0006689947913400829,0.0001,0.0022366049233824015,60681.4775390625,61642.0
REMOVE,264,0.0018329857848584652,0.0001,0.006132587790489197,60681.4775390625,61642.0
REMOVE,265,0.0006937450962141156,0.0001,0.002325123641639948,60681.4775390625,61642.0
REMOVE,266,0.004227186553180218,0.0001,0.01848277822136879,60681.4775390625,61642.0
REMOVE,267,0.0022145945113152266,0.0001,0.009852569550275803,60681.4775390625,61642.0
REMOVE,268,0.0025688118766993284,0.0001,0.007247585337609053,60681.4775390625,61642.0
REMOVE,269,0.0008226384525187314,0.0001,0.004065556917339563,60681.4775390625,61642.0
REMOVE,270,0.0024120414163917303,0.0001,0.01099392119795084,60681.4775390625,61642.0
REMOVE,271,0.0015061579179018736,0.0001,0.014484485611319542,60682.0986328125,61642.0
REMOVE,272,0.0015352340415120125,0.0001,0.009704766795039177,60682.0986328125,61642.0
REMOVE,273,0.007389334961771965,0.0001,0.039156682789325714,60682.0986328125,61642.0
REMOVE,274,0.0005016314098611474,0.0001,0.0008666026405990124,60682.0986328125,61642.0
REMOVE,275,0.000430917862104252,0.0001,0.001913005718961358,60682.0986328125,61642.0
REMOVE,276,0.006499723065644503,0.0001,0.017462532967329025,60682.0986328125,61642.0
REMOVE,277,0.0024154249113053083,0.0001,0.011848625726997852,60682.0986328125,61642.0
REMOVE,278,0.0006053901161067188,0.0001,0.002204656833782792,60682.0986328125,61642.0
REMOVE,279,0.0028864452615380287,0.0001,0.007873614318668842,60682.0986328125,61642.0
REMOVE,280,0.0005635300185531378,0.0001,0.0020696972496807575,60682.0986328125,61642.0
REMOVE,281,0.00041571742622181773,0.0001,0.0006068143411539495,60680.8564453125,61642.0
REMOVE,282,0.0005666798679158092,0.0001,0.003692956641316414,60681.4775390625,61642.0
REMOVE,283,0.0017629917711019516,0.0001,0.008222060278058052,60681.4775390625,61642.0
REMOVE,284,0.003675221698358655,0.0001,0.023582052439451218,60681.4775390625,61642.0
REMOVE,285,0.0006366206798702478,0.0001,0.0016657186206430197,60681.4775390625,61642.0
REMOVE,286,0.0003147323150187731,0.0001,0.0010113411117345095,60681.4775390625,61642.0
REMOVE,287,0.005931279622018337,0.0001,0.018007338047027588,60681.4775390625,61642.0
REMOVE,288,0.0005766056710854173,0.0001,0.002074622316285968,60681.4775390625,61642.0
REMOVE,289,0.0008448724984191358,0.0001,0.004169023595750332,60681.4775390625,61642.0
REMOVE,290,0.00318455439992249,0.0001,0.008134011179208755,60681.4775390625,61642.0
REMOVE,291,0.0007506762049160898,0.0001,0.006421373691409826,60681.4775390625,61642.0
REMOVE,292,0.0014912041369825602,0.0001,0.006327697075903416,60682.0986328125,61642.0
REMOVE,293,0.00036834381171502173,0.0001,0.0014929594472050667,60682.0986328125,61642.0
REMOVE,294,0.0008606492192484438,0.0001,0.006584367249161005,60682.0986328125,61642.0
REMOVE,295,0.0022652174811810255,0.0001,0.024134358391165733,60682.0986328125,61642.0
REMOVE,296,0.0006229309365153313,0.0001,0.0023144930601119995,60682.0986328125,61642.0
REMOVE,297,0.0013647908344864845,0.0001,0.0012614744482561946,60682.0986328125,61642.0
REMOVE,298,0.0005049070459790528,0.0001,0.0017097158124670386,60682.0986328125,61642.0
REMOVE,299,0.0006475921836681664,0.0001,0.004605420865118504,60682.0986328125,61642.0
REMOVE,300,0.0004955900949425995,0.0001,0.0016703431028872728,60682.0986328125,61642.0
REPLACE,1,0.006032378878444433,3.3333333333333335e-05,0.024513347074389458,59775.79736328125,61230.0
REPLACE,2,0.004385388456285,3.3333333333333335e-05,0.007392441853880882,60687.63330078125,61588.0
REPLACE,3,0.001710049924440682,3.3333333333333335e-05,0.002257751068100333,60688.97705078125,61588.0
REPLACE,4,0.003796511562541127,3.3333333333333335e-05,0.006041728891432285,60690.91845703125,61614.0
REPLACE,5,0.010915371589362621,0.0001,0.022297967225313187,60691.38134765625,61614.0
REPLACE,6,0.0036528778728097677,0.0001,0.010632597841322422,60691.38134765625,61614.0
REPLACE,7,0.003157110884785652,0.0001,0.005002045538276434,60692.54443359375,61614.0
REPLACE,8,0.011047630570828915,0.0001,0.021221254020929337,60692.54443359375,61614.0
