action,step,epoch,loss,lr,grad_norm,max_memory_allocated_mb,max_memory_reserved_mb,run_root
TRANSLATE,53,2,0.0057997447438538074,0.0001,0.009632254019379616,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,54,2,0.006536583881825209,0.0001,0.018386991694569588,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,55,2,0.0013925445964559913,0.0001,0.00320602860301733,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,56,2,0.004909477662295103,0.0001,0.012189686298370361,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,57,2,0.0056729246862232685,0.0001,0.010140351951122284,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,58,2,0.005093352869153023,0.0001,0.006673858501017094,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,59,2,0.0035078260116279125,0.0001,0.005364048760384321,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,60,2,0.0005855538183823228,0.0001,0.0024993866682052612,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,61,3,0.003246548119932413,0.0001,0.008002200163900852,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,62,3,0.002944820560514927,0.0001,0.006661127787083387,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,63,3,0.003632277948781848,0.0001,0.02659796178340912,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,64,3,0.004702281206846237,0.0001,0.009459448046982288,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,65,3,0.004456669092178345,0.0001,0.007021601311862469,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,66,3,0.008874920196831226,0.0001,0.031308356672525406,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,67,3,0.006375904660671949,0.0001,0.011102383024990559,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,68,3,0.004268272779881954,0.0001,0.025297148153185844,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,69,3,0.0036396251525729895,0.0001,0.007795899640768766,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,70,3,0.0029581543058156967,0.0001,0.009119351394474506,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,71,3,0.004120850004255772,0.0001,0.003350896527990699,60680.3681640625,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,72,3,0.00552828423678875,0.0001,0.015264062210917473,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,73,3,0.0024973840918391943,0.0001,0.0028431036043912172,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,74,3,0.0060524414293468,0.0001,0.006772537250071764,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,75,3,0.0030482159927487373,0.0001,0.008991805836558342,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,76,3,0.002014858415350318,0.0001,0.002478232840076089,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,77,3,0.0010483209043741226,0.0001,0.0023729598615318537,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,78,3,0.01021332386881113,0.0001,0.006767371203750372,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,79,3,0.004105234518647194,0.0001,0.005622718017548323,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,80,3,0.002168281702324748,0.0001,0.005535339470952749,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,81,4,0.0035849951673299074,0.0001,0.009434472769498825,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,82,4,0.0019699789118021727,0.0001,0.001934029278345406,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,83,4,0.003953730221837759,0.0001,0.010390419512987137,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,84,4,0.0022065481171011925,0.0001,0.00860013160854578,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,85,4,0.0027519597206264734,0.0001,0.011077811010181904,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,86,4,0.002408744301646948,0.0001,0.010139879770576954,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,87,4,0.006652739830315113,0.0001,0.013961739838123322,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,88,4,0.002374102361500263,0.0001,0.00742080295458436,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,89,4,0.0015186250675469637,0.0001,0.0025299875997006893,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,90,4,0.0140326377004385,0.0001,0.02555784024298191,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,91,4,0.005049888044595718,0.0001,0.030858460813760757,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,92,4,0.0,0.0001,0.0,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,93,4,0.0021486992482095957,0.0001,0.006886562332510948,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,94,4,0.004188076592981815,0.0001,0.010389120317995548,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,95,4,0.002466605044901371,0.0001,0.004142306745052338,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,96,4,0.0031369971111416817,0.0001,0.015403917990624905,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,97,4,0.0021498349960893393,0.0001,0.005843041464686394,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,98,4,0.014934753067791462,0.0001,0.05560440942645073,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,99,4,0.003723690751940012,0.0001,0.004535348620265722,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,100,4,0.0018729700241237879,0.0001,0.003180581843480468,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,101,5,0.0024737389758229256,0.0001,0.007547894027084112,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,102,5,0.0025959673803299665,0.0001,0.002107283566147089,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,103,5,0.005021297372877598,0.0001,0.014584792777895927,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,104,5,0.005879641510546207,0.0001,0.005973893217742443,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,105,5,0.0007664926233701408,0.0001,0.0015026460168883204,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,106,5,0.004471949767321348,0.0001,0.01562700793147087,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,107,5,0.002295838203281164,0.0001,0.006920228712260723,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,108,5,0.002475961111485958,0.0001,0.012980228289961815,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,109,5,0.0033127281349152327,0.0001,0.00813098531216383,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,110,5,0.0013560137012973428,0.0001,0.0015001939609646797,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,111,5,0.0032192158978432417,0.0001,0.011641288176178932,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,112,5,0.01735665835440159,0.0001,0.04089672863483429,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,113,5,0.003950862679630518,0.0001,0.010368311777710915,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,114,5,0.014088425785303116,0.0001,0.022540593519806862,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,115,5,0.002452198415994644,0.0001,0.04272640496492386,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,116,5,0.013192730024456978,0.0001,0.02291017957031727,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,117,5,0.002184456679970026,0.0001,0.003881789743900299,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
TRANSLATE,118,5,0.0020684227347373962,0.0001,0.00453173229470849,60694.14794921875,61600.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/TRANSLATE_20/gpu2_rank32_300steps
