action,step,loss
ADD,81,0.006089382339268923
ADD,82,0.002595239318907261
ADD,83,0.001639092806726694
ADD,84,0.003419614164158702
ADD,85,0.000875735015142709
ADD,86,0.003197296056896448
ADD,87,0.00823160819709301
ADD,88,0.0037194681353867054
ADD,89,0.002799753565341234
ADD,90,0.0012141985353082418
ADD,91,0.0013793690595775843
ADD,92,0.0023860561195760965
ADD,93,0.0032555260695517063
ADD,94,0.006443157326430082
ADD,95,0.0031754898373037577
ADD,96,0.0026886463165283203
ADD,97,0.0024535623379051685
ADD,98,0.0013556084595620632
ADD,99,0.0023164767771959305
ADD,100,0.0025319650303572416
REMOVE,1,0.00578596955165267
REMOVE,2,0.005230125971138477
REMOVE,3,0.002889075316488743
REMOVE,4,0.004502636846154928
REMOVE,5,0.00268834107555449
REMOVE,6,0.002348263282328844
REMOVE,7,0.0010104578686878085
REMOVE,8,0.003536408534273505
REMOVE,9,0.002634245902299881
REMOVE,10,0.016406917944550514
REMOVE,11,0.000960581237450242
REMOVE,12,0.004337213933467865
REMOVE,13,0.0006031045340932906
REMOVE,14,0.002981713507324457
REMOVE,15,0.005440049339085817
REMOVE,16,0.0005198923172429204
REMOVE,17,0.0009142279741354287
REMOVE,18,0.004752106964588165
REMOVE,19,0.003398539498448372
REMOVE,20,0.0028753492515534163
REMOVE,21,0.005231103394180536
REMOVE,22,0.004262426868081093
REMOVE,23,0.0028247423470020294
REMOVE,24,0.0012568789534270763
REMOVE,25,0.00570610910654068
REMOVE,26,0.005407033022493124
REMOVE,27,0.0005265619838610291
REMOVE,28,0.004148759879171848
REMOVE,29,0.0027968455106019974
REMOVE,30,0.0007147560827434063
REMOVE,31,0.0010598921217024326
REMOVE,32,0.00044633878860622644
REMOVE,33,0.004068288952112198
REMOVE,34,0.0043161241337656975
REMOVE,35,0.00318100955337286
REMOVE,36,0.0015160288894549012
REMOVE,37,0.001894345274195075
REMOVE,38,0.0006493215914815664
REMOVE,39,0.0013771431986242533
REMOVE,40,0.0006383698782883584
REMOVE,41,0.003718250198289752
REMOVE,42,0.0005649144295603037
REMOVE,43,0.000576782098505646
REMOVE,44,0.0024801515974104404
REMOVE,45,0.0025848615914583206
REMOVE,46,0.000733169203158468
REMOVE,47,0.0010035507148131728
REMOVE,48,0.004259748384356499
REMOVE,49,0.01247530896216631
REMOVE,50,0.0008943624561652541
REMOVE,51,0.0007973835454322398
REMOVE,52,0.001682337373495102
REMOVE,53,0.00121683394536376
REMOVE,54,0.000697191571816802
REMOVE,55,0.0005486345035023987
REMOVE,56,0.003010756568983197
REMOVE,57,0.0015762443654239178
REMOVE,58,0.00625802343711257
REMOVE,59,0.0005911419284529984
REMOVE,60,0.0029260325245559216
REMOVE,61,0.0017358430195599794
REMOVE,62,0.0035375808365643024
REMOVE,63,0.002087608678266406
REMOVE,64,0.005871979519724846
REMOVE,65,0.0008277071174234152
REMOVE,66,0.005335270427167416
REMOVE,67,0.0033634179271757603
REMOVE,68,0.001042479882016778
REMOVE,69,0.0
REMOVE,70,0.0016432645497843623
REMOVE,71,0.005893342662602663
REMOVE,72,0.003215298056602478
REMOVE,73,0.00070252048317343
REMOVE,74,0.0011587986955419183
REMOVE,75,0.003871650667861104
REMOVE,76,0.0022883217316120863
REMOVE,77,0.0023947027511894703
REMOVE,78,0.003496471093967557
REMOVE,79,0.0007485802052542567
REMOVE,80,0.004880805965512991
REMOVE,81,0.0028017181903123856
REMOVE,82,0.0006577208987437189
REMOVE,83,0.0015703019453212619
REMOVE,84,0.0012407030444592237
REMOVE,85,0.0006071156822144985
REMOVE,86,0.0017732753185555339
REMOVE,87,0.0005483306595124304
REMOVE,88,0.0029286122880876064
REMOVE,89,0.002277662744745612
REMOVE,90,0.0005376060726121068
REMOVE,91,0.0006790666957385838
REMOVE,92,0.004773231223225594
REMOVE,93,0.0034004785120487213
REMOVE,94,0.000528554490301758
REMOVE,95,0.002279008273035288
REMOVE,96,0.003034682711586356
REMOVE,97,0.0037426867056638002
REMOVE,98,0.0004938982892781496
REMOVE,99,0.0
REMOVE,100,0.0026649257633835077
TRANSLATE,1,0.004136721603572369
TRANSLATE,2,0.00605992553755641
TRANSLATE,3,0.005842748563736677
TRANSLATE,4,0.004307334311306477
TRANSLATE,5,0.004034638404846191
TRANSLATE,6,0.00706983357667923
TRANSLATE,7,0.0033673762809485197
TRANSLATE,8,0.0029871705919504166
TRANSLATE,9,0.0038075128104537725
TRANSLATE,10,0.005194814410060644
TRANSLATE,11,0.009255421347916126
TRANSLATE,12,0.00393343809992075
TRANSLATE,13,0.005005945451557636
TRANSLATE,14,0.003069983795285225
TRANSLATE,15,0.003074321895837784
TRANSLATE,16,0.004592371638864279
TRANSLATE,17,0.002864511450752616
TRANSLATE,18,0.004995232447981834
TRANSLATE,19,0.004360878840088844
TRANSLATE,20,0.0016212576301768422
TRANSLATE,21,0.0063293990679085255
TRANSLATE,22,0.004279044456779957
TRANSLATE,23,0.002890329109504819
TRANSLATE,24,0.005167726427316666
TRANSLATE,25,0.005747381132096052
TRANSLATE,26,0.0037481551989912987
TRANSLATE,27,0.0037894074339419603
TRANSLATE,28,0.009978133253753185
TRANSLATE,29,0.005405460484325886
TRANSLATE,30,0.0018582893535494804
TRANSLATE,31,0.0018616544548422098
TRANSLATE,32,0.0009378110407851636
TRANSLATE,33,0.003847508691251278
TRANSLATE,34,0.004803449846804142
TRANSLATE,35,0.0
TRANSLATE,36,0.004713392350822687
TRANSLATE,37,0.0
TRANSLATE,38,0.003618237329646945
TRANSLATE,39,0.003209650982171297
TRANSLATE,40,0.0043317098170518875
TRANSLATE,41,0.012992344796657562
TRANSLATE,42,0.007070086896419525
TRANSLATE,43,0.0030913264490664005
TRANSLATE,44,0.0011628338834270835
TRANSLATE,45,0.003813049988821149
TRANSLATE,46,0.0020849506836384535
TRANSLATE,47,0.0030831799376755953
TRANSLATE,48,0.004199589136987925
TRANSLATE,49,0.003020157106220722
TRANSLATE,50,0.0028777201659977436
TRANSLATE,51,0.004319590050727129
TRANSLATE,52,0.005440169479697943
TRANSLATE,53,0.0023077104706317186
TRANSLATE,54,0.0007673643412999809
TRANSLATE,55,0.001088030869141221
TRANSLATE,56,0.002683997619897127
TRANSLATE,57,0.005239937920123339
TRANSLATE,58,0.0031514533329755068
TRANSLATE,59,0.0033119646832346916
TRANSLATE,60,0.001025748671963811
TRANSLATE,61,0.0035978308878839016
TRANSLATE,62,0.002797155873849988
TRANSLATE,63,0.004797047469764948
TRANSLATE,64,0.004694431088864803
TRANSLATE,65,0.009580188430845737
TRANSLATE,66,0.0037134257145226
TRANSLATE,67,0.003174501471221447
TRANSLATE,68,0.0005985073512420058
TRANSLATE,69,0.003219675738364458
TRANSLATE,70,0.0030675092712044716
TRANSLATE,71,0.0033667394891381264
TRANSLATE,72,0.0019933702424168587
TRANSLATE,73,0.003582892706617713
TRANSLATE,74,0.003549901070073247
TRANSLATE,75,0.0067310817539691925
TRANSLATE,76,0.0016199590172618628
TRANSLATE,77,0.0008989113848656416
TRANSLATE,78,0.004721018485724926
TRANSLATE,79,0.006521899718791246
TRANSLATE,80,0.002573758363723755
TRANSLATE,81,0.0038570913020521402
TRANSLATE,82,0.006325819529592991
TRANSLATE,83,0.0010647006565704942
TRANSLATE,84,0.0034586589317768812
TRANSLATE,85,0.0025659373495727777
TRANSLATE,86,0.002514325547963381
TRANSLATE,87,0.003685543779283762
TRANSLATE,88,0.0025919198524206877
TRANSLATE,89,0.0030428715981543064
TRANSLATE,90,0.0040470026433467865
TRANSLATE,91,0.006135862320661545
TRANSLATE,92,0.00332010630518198
TRANSLATE,93,0.002477470552548766
TRANSLATE,94,0.002150424290448427
TRANSLATE,95,0.0030650084372609854
TRANSLATE,96,0.003694615326821804
TRANSLATE,97,0.004080386832356453
TRANSLATE,98,0.0016953898593783379
TRANSLATE,99,0.002228164579719305
TRANSLATE,100,0.002713370369747281
REPLACE,1,0.004333500284701586
REPLACE,2,0.0057226670905947685
REPLACE,3,0.004090717062354088
REPLACE,4,0.012600354850292206
REPLACE,5,0.000891831994522363
REPLACE,6,0.001839411910623312
REPLACE,7,0.0048901671543717384
REPLACE,8,0.005431841593235731
REPLACE,9,0.0044480180367827415
REPLACE,10,0.005299022421240807
REPLACE,11,0.006303948815912008
REPLACE,12,0.0026777684688568115
REPLACE,13,0.0019910011906176805
REPLACE,14,0.0037729369942098856
REPLACE,15,0.0010446605738252401
REPLACE,16,0.004863254260271788
REPLACE,17,0.004937279038131237
REPLACE,18,0.009707276709377766
REPLACE,19,0.004516905173659325
REPLACE,20,0.00413545873016119
REPLACE,21,0.004952188581228256
REPLACE,22,0.004916899837553501
REPLACE,23,0.0040484159253537655
REPLACE,24,0.004102814476937056
REPLACE,25,0.0017643570899963379
REPLACE,26,0.003003575373440981
REPLACE,27,0.0034413374960422516
REPLACE,28,0.007166252937167883
REPLACE,29,0.003971779718995094
REPLACE,30,0.0037435228005051613
REPLACE,31,0.0027810707688331604
REPLACE,32,0.0027479766868054867
REPLACE,33,0.007043507415801287
REPLACE,34,0.0023915774654597044
REPLACE,35,0.00675266794860363
REPLACE,36,0.0036921019200235605
REPLACE,37,0.003344665514305234
REPLACE,38,0.0025083732325583696
REPLACE,39,0.006170951295644045
REPLACE,40,0.007597874850034714
REPLACE,41,0.004261915571987629
REPLACE,42,0.004109634552150965
REPLACE,43,0.004851859994232655
REPLACE,44,0.007648151367902756
REPLACE,45,0.008230747655034065
REPLACE,46,0.0036675743758678436
REPLACE,47,0.000971498666331172
REPLACE,48,0.0022866162471473217
REPLACE,49,0.005419828929007053
REPLACE,50,0.0024445303715765476
REPLACE,51,0.0034737959504127502
REPLACE,52,0.0021171574480831623
REPLACE,53,0.004390026908367872
REPLACE,54,0.0035193837247788906
REPLACE,55,0.006260767113417387
REPLACE,56,0.006277385167777538
REPLACE,57,0.0026180576533079147
REPLACE,58,0.003441243665292859
REPLACE,59,0.0020521620754152536
REPLACE,60,0.0037193577736616135
REPLACE,61,0.0023053486365824938
REPLACE,62,0.0029943049885332584
REPLACE,63,0.0028335633687675
REPLACE,64,0.0007108965655788779
REPLACE,65,0.0055062128230929375
REPLACE,66,0.0043177674524486065
REPLACE,67,0.0010051567805930972
REPLACE,68,0.002022285247221589
REPLACE,69,0.002766955876722932
REPLACE,70,0.002269362099468708
REPLACE,71,0.02275790274143219
REPLACE,72,0.0037397712003439665
REPLACE,73,0.0012435016687959433
REPLACE,74,0.0029066954739391804
REPLACE,75,0.004011653363704681
REPLACE,76,0.003159433603286743
REPLACE,77,0.000754069013055414
REPLACE,78,0.0032536357175558805
REPLACE,79,0.004438346717506647
REPLACE,80,0.004156496841460466
REPLACE,81,0.0053014676086604595
REPLACE,82,0.0007784740882925689
REPLACE,83,0.003643529023975134
REPLACE,84,0.003424850758165121
REPLACE,85,0.0033016433008015156
REPLACE,86,0.004050091374665499
REPLACE,87,0.0025810773950070143
REPLACE,88,0.005253294482827187
REPLACE,89,0.0036943373270332813
REPLACE,90,0.002304034074768424
REPLACE,91,0.0034156462643295527
REPLACE,92,0.0030510055366903543
REPLACE,93,0.003603962017223239
REPLACE,94,0.0024458649568259716
REPLACE,95,0.0027189867105334997
REPLACE,96,0.0016895958688110113
REPLACE,97,0.0031134416349232197
REPLACE,98,0.002391809830442071
REPLACE,99,0.004827599972486496
REPLACE,100,0.0022100284695625305
REPLACE,101,0.004053068812936544
REPLACE,102,0.0032037263736128807
MIXED,1,0.007375115528702736
MIXED,2,0.0014297544257715344
MIXED,3,0.0009113943669945002
MIXED,4,0.004490111954510212
MIXED,5,0.005257093347609043
MIXED,6,0.0055234176106750965
MIXED,7,0.004801952745765448
MIXED,8,0.015398303046822548
MIXED,9,0.008729874156415462
MIXED,10,0.010349038988351822
MIXED,11,0.005757645703852177
MIXED,12,0.008181752637028694
MIXED,13,0.003951812628656626
MIXED,14,0.002710271393880248
MIXED,15,0.003291205270215869
MIXED,16,0.0010969684226438403
MIXED,17,0.0037358072586357594
MIXED,18,0.009915966540575027
MIXED,19,0.0015806540613994002
MIXED,20,0.0018494809046387672
MIXED,21,0.003588353516533971
MIXED,22,0.0011211145902052522
MIXED,23,0.0020782470237463713
MIXED,24,0.00864690076559782
MIXED,25,0.003299548290669918
MIXED,26,0.005995328072458506
MIXED,27,0.004357410129159689
MIXED,28,0.0028141860384494066
MIXED,29,0.004497702233493328
MIXED,30,0.0018490689108148217
MIXED,31,0.004015189595520496
MIXED,32,0.007633927743881941
MIXED,33,0.0009881495498120785
MIXED,34,0.0031132095027714968
MIXED,35,0.003308006329461932
MIXED,36,0.004118423443287611
MIXED,37,0.011382966302335262
MIXED,38,0.017233852297067642
MIXED,39,0.0027907174080610275
MIXED,40,0.0053604901768267155
MIXED,41,0.0
MIXED,42,0.011773128062486649
MIXED,43,0.0032114319037646055
MIXED,44,0.005969981662929058
MIXED,45,0.003828673856332898
MIXED,46,0.003794162767007947
MIXED,47,0.0035060951486229897
MIXED,48,0.0011730726109817624
MIXED,49,0.0010733313392847776
MIXED,50,0.0031066550873219967
MIXED,51,0.004039452411234379
MIXED,52,0.003635033033788204
MIXED,53,0.0035862054210156202
MIXED,54,0.0004925774992443621
MIXED,55,0.0037200164515525103
MIXED,56,0.0013053147122263908
MIXED,57,0.005783531814813614
MIXED,58,0.003105727257207036
MIXED,59,0.0028546422254294157
MIXED,60,0.00181105628143996
MIXED,61,0.003732980228960514
MIXED,62,0.006713187787681818
MIXED,63,0.0030759992077946663
MIXED,64,0.007851536385715008
MIXED,65,0.0025163290556520224
MIXED,66,0.0012653630692511797
MIXED,67,0.009991995058953762
MIXED,68,0.004023637622594833
MIXED,69,0.0027519825380295515
MIXED,70,0.003163748886436224
MIXED,71,0.0030693758744746447
MIXED,72,0.0028389475774019957
MIXED,73,0.0010188538581132889
MIXED,74,0.0013352208770811558
MIXED,75,0.007495757658034563
MIXED,76,0.0015721095260232687
MIXED,77,0.002162293065339327
MIXED,78,0.0022063145879656076
MIXED,79,0.001051684026606381
MIXED,80,0.006882200948894024
MIXED,81,0.002976712305098772
MIXED,82,0.005322861485183239
MIXED,83,0.004278261214494705
MIXED,84,0.0010884924558922648
MIXED,85,0.004061813931912184
MIXED,86,0.003838892327621579
MIXED,87,0.00306075531989336
MIXED,88,0.003067996120080352
MIXED,89,0.00295648374594748
MIXED,90,0.0008664209162816405
MIXED,91,0.003199613420292735
MIXED,92,0.0031340508721768856
MIXED,93,0.002330770483240485
MIXED,94,0.003463879693299532
MIXED,95,0.004132675006985664
MIXED,96,0.001130411634221673
MIXED,97,0.002959969686344266
MIXED,98,0.0034856360871344805
MIXED,99,0.003318537026643753
MIXED,100,0.0024115650448948145
MIXED,101,0.0017494959756731987
MIXED,102,0.006890034768730402
MIXED,103,0.0005151725490577519
MIXED,104,0.002079055644571781
MIXED,105,0.0034053586423397064
MIXED,106,0.002129825297743082
MIXED,107,0.002937022130936384
MIXED,108,0.003226371482014656
