action,step,epoch,loss,lr,grad_norm,max_memory_allocated_mb,max_memory_reserved_mb,run_root
MIXED,58,0,0.0038102054968476295,0.0001,0.005702297668904066,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,59,0,0.003930766601115465,0.0001,0.005316964350640774,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,60,0,0.003099440596997738,0.0001,0.008783211931586266,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,61,0,0.0012243451783433557,0.0001,0.0007140444358810782,60687.5849609375,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,62,0,0.002467572456225753,0.0001,0.004198787733912468,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,63,0,0.0031365493778139353,0.0001,0.04748058319091797,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,64,0,0.002002412686124444,0.0001,0.007044290658086538,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,65,0,0.0018405845621600747,0.0001,0.023154577240347862,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,66,0,0.0035857318434864283,0.0001,0.005399941932410002,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,67,0,0.002176812384277582,0.0001,0.015388093888759613,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,68,0,0.002860660431906581,0.0001,0.005952455569058657,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,69,0,0.003221249906346202,0.0001,0.004637532867491245,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,70,0,0.003080586902797222,0.0001,0.006070585455745459,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,71,0,0.0015791932819411159,0.0001,0.003882289631292224,60680.4189453125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,72,0,0.0015278004575520754,0.0001,0.00415100296959281,60688.71142578125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,73,0,0.004581173416227102,0.0001,0.027426885440945625,60688.71142578125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,74,0,0.005040647927671671,0.0001,0.004910074640065432,60688.71142578125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,75,0,0.005385271739214659,0.0001,0.006481387186795473,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,76,0,0.0006096023716963828,0.0001,0.0006027686758898199,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,77,0,0.002892754739150405,0.0001,0.01688573695719242,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,78,0,0.0053362734615802765,0.0001,0.0258121769875288,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,79,0,0.015469563193619251,0.0001,0.02910173125565052,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,80,0,0.011061254888772964,0.0001,0.016897112131118774,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,81,1,0.0014346287352964282,0.0001,0.0031353109516203403,60680.4189453125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,82,1,0.0026338999159634113,0.0001,0.0037110864650458097,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,83,1,0.005920462775975466,0.0001,0.0076187546364963055,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,84,1,0.003548253560438752,0.0001,0.015029280446469784,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,85,1,0.003814267460256815,0.0001,0.0043660555966198444,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,86,1,0.0,0.0001,0.0,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,87,1,0.0016455021686851978,0.0001,0.001634064014069736,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,88,1,0.020127443596720695,0.0001,0.039480991661548615,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,89,1,0.003557597752660513,0.0001,0.009193725883960724,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,90,1,0.00404898077249527,0.0001,0.01612495258450508,60690.43408203125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,91,1,0.0024552515242248774,0.0001,0.00298602064140141,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,92,1,0.0013375775888562202,0.0001,0.005803799256682396,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,93,1,0.001112088211812079,0.0001,0.005039182025939226,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,94,1,0.002632672432810068,0.0001,0.007773054763674736,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,95,1,0.0047001913189888,0.0001,0.012317351065576077,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,96,1,0.0043649859726428986,0.0001,0.007069594692438841,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,97,1,0.004311819095164537,0.0001,0.006558114662766457,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,98,1,0.0026060668751597404,0.0001,0.002762028481811285,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,99,1,0.016426987946033478,0.0001,0.0477471761405468,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,100,1,0.0028803774621337652,0.0001,0.007969073951244354,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,101,1,0.002673228969797492,0.0001,0.010802174918353558,60688.71142578125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,102,1,0.005502146668732166,0.0001,0.032584480941295624,60688.71142578125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,103,1,0.0016487999819219112,0.0001,0.0013445387594401836,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,104,1,0.002548112068325281,0.0001,0.004627648275345564,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,105,1,0.0023003718815743923,0.0001,0.010673508048057556,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,106,1,0.0036214932333678007,0.0001,0.00936832744628191,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,107,1,0.0027710336726158857,0.0001,0.01720222271978855,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,108,1,0.0007388496305793524,0.0001,0.0020939114037901163,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,109,1,0.003244503168389201,0.0001,0.003956209868192673,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,110,1,0.003898053430020809,0.0001,0.007995201274752617,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,111,1,0.004321074578911066,0.0001,0.006859900895506144,60693.30810546875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,112,1,0.004177266266196966,0.0001,0.015076246112585068,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,113,1,0.00514481496065855,0.0001,0.006685143336653709,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,114,1,0.003616439877077937,0.0001,0.005749336443841457,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,115,1,0.0039031910710036755,0.0001,0.016559293493628502,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,116,1,0.0021621256601065397,0.0001,0.0031364529859274626,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,117,1,0.001621209317818284,0.0001,0.009809734299778938,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,118,1,0.003472518641501665,0.0001,0.005412789061665535,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,119,1,0.0026437463238835335,0.0001,0.003580864053219557,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,120,1,0.003067285055294633,0.0001,0.012362973764538765,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,121,1,0.0008746541570872068,0.0001,0.0030310743022710085,60688.71142578125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,122,1,0.001725357724353671,0.0001,0.0013194055063650012,60688.71142578125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,123,1,0.003914274740964174,0.0001,0.012960169464349747,60688.71142578125,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
MIXED,124,1,0.002423122525215149,0.0001,0.00754073541611433,60693.88232421875,61670.0,/wuqingyaoa800/qiuziyan/LoReflection/outputs/qwen_semantic_repair4_medium_v1/MIXED_80/gpu2_rank32_320steps
